# y z
1.0 0.0 0.0
0.9945218953682733 0.10452846326765346 0.016666666666666666
0.9781476007338057 0.20791169081775931 0.03333333333333333
0.9510565162951535 0.3090169943749474 0.05
0.9135454576426009 0.40673664307580015 0.06666666666666667
0.8660254037844387 0.49999999999999994 0.08333333333333333
0.8090169943749475 0.5877852522924731 0.1
0.7431448254773944 0.6691306063588581 0.11666666666666665
0.6691306063588582 0.7431448254773941 0.13333333333333333
0.5877852522924731 0.8090169943749475 0.15
0.5000000000000001 0.8660254037844386 0.16666666666666666
0.4067366430758004 0.9135454576426009 0.18333333333333332
0.30901699437494745 0.9510565162951535 0.2
0.20791169081775945 0.9781476007338056 0.21666666666666665
0.10452846326765368 0.9945218953682733 0.2333333333333333
6.123233995736766e-17 1.0 0.25
-0.10452846326765333 0.9945218953682734 0.26666666666666666
-0.20791169081775912 0.9781476007338057 0.2833333333333333
-0.30901699437494734 0.9510565162951536 0.3
-0.4067366430758001 0.913545457642601 0.31666666666666665
-0.4999999999999998 0.8660254037844387 0.3333333333333333
-0.587785252292473 0.8090169943749475 0.35
-0.6691306063588579 0.7431448254773945 0.36666666666666664
-0.7431448254773941 0.6691306063588583 0.3833333333333333
-0.8090169943749473 0.5877852522924732 0.4
-0.8660254037844385 0.5000000000000003 0.41666666666666663
-0.9135454576426008 0.40673664307580043 0.4333333333333333
-0.9510565162951535 0.3090169943749475 0.45
-0.9781476007338056 0.20791169081775973 0.4666666666666666
-0.9945218953682733 0.10452846326765373 0.48333333333333334
-1.0 1.2246467991473532e-16 0.5
-0.9945218953682734 -0.10452846326765305 0.5166666666666666
-0.9781476007338057 -0.20791169081775907 0.5333333333333333
-0.9510565162951536 -0.3090169943749473 0.55
-0.9135454576426011 -0.4067366430757998 0.5666666666666667
-0.8660254037844388 -0.4999999999999997 0.5833333333333333
-0.8090169943749475 -0.587785252292473 0.6
-0.7431448254773945 -0.6691306063588579 0.6166666666666666
-0.6691306063588585 -0.743144825477394 0.6333333333333333
-0.5877852522924732 -0.8090169943749473 0.65
-0.5000000000000004 -0.8660254037844385 0.6666666666666666
-0.40673664307580093 -0.9135454576426005 0.6833333333333332
-0.30901699437494756 -0.9510565162951535 0.7
-0.2079116908177598 -0.9781476007338056 0.7166666666666667
-0.10452846326765423 -0.9945218953682733 0.7333333333333333
-1.8369701987210297e-16 -1.0 0.75
0.10452846326765299 -0.9945218953682734 0.7666666666666666
0.20791169081775857 -0.9781476007338058 0.7833333333333332
0.30901699437494723 -0.9510565162951536 0.8
0.40673664307579976 -0.9135454576426011 0.8166666666666667
0.49999999999999933 -0.866025403784439 0.8333333333333333
0.5877852522924729 -0.8090169943749476 0.85
0.6691306063588578 -0.7431448254773946 0.8666666666666666
0.7431448254773937 -0.6691306063588588 0.8833333333333332
0.8090169943749473 -0.5877852522924734 0.9
0.8660254037844384 -0.5000000000000004 0.9166666666666666
0.9135454576426005 -0.40673664307580093 0.9333333333333332
0.9510565162951535 -0.3090169943749476 0.95
0.9781476007338056 -0.20791169081775987 0.9666666666666667
0.9945218953682733 -0.1045284632676543 0.9833333333333333
1.0 -2.4492935982947064e-16 1.0
